year,week,title,link,pdf_link,objet,resume
2021,3,DGAL/SDSSA/2021-9,https://info.agriculture.gouv.fr/boagri/instruction-2021-9,https://info.agriculture.gouv.fr/boagri/instruction-2021-9/telechargement,Présentation du dispositif de formation destiné aux utilisateurs du système d'information sur l'inspection en abattoir.,"La présente note a pour objectif la présentation du dispositif de formation pour le
déploiement de la nouvelle version du système d'information sur l'inspection en abattoir relative à l'enregistrement des saisies SI2A porc.
Cette instruction abroge et remplace la précédente instruction (2020-39) car elle apporte de nombreuses modifications : changement du calendrier initial, précisions sur les modalités matériels pour la bonne réalisation de ces formations, plusieurs modifications de forme."
2021,6,DGAL/SDSSA/2021-80,https://info.agriculture.gouv.fr/boagri/instruction-2021-80,https://info.agriculture.gouv.fr/boagri/instruction-2021-80/telechargement,Transfert de la planification des prélèvements et des analyses de coquillages réalisés dans le cadre du réseau de surveillance sanitaire phycotoxinique des zones de production de coquillages (REPHYTOX),"Le transfert de la planification des prélèvements et des analyses REPHYTOX, depuis les laboratoires côtiers de l'Ifremer vers les laboratoires d'analyses départementaux, est initié. Cette instruction décrit le périmètre de cette mission ainsi que les étapes et les modalités d’encadrement de ce transfert."
2021,9,DGAL/SDSSA/2021-132,https://info.agriculture.gouv.fr/boagri/instruction-2021-132,https://info.agriculture.gouv.fr/boagri/instruction-2021-132/telechargement,Surveillance et gestion des zones de production de coquillages vis-à-vis du risque PSP pendant la phase de transition entre la mise en œuvre de la méthode d'analyse biologique et la méthode d'analyse chimique,"Afin de limiter autant que possible le recours à des méthodes d'analyse biologique, le bio-essai sur souris utilisé dans le cadre des analyses officielles de recherche des toxines paralysantes (PSP) dans les coquillages va être remplacé par une méthode chimique. La phase de transition dans la mise en œuvre de ces deux méthodes nécessite d'adapter les modalités de surveillance et de gestion des zones de production de coquillages.
Cette instruction fournit des informations générales sur la nouvelle méthode officielle chimique et détaille les modalités de fonctionnement pendant la phase de transition."
2021,21,DGAL/SDSSA/2021-355,https://info.agriculture.gouv.fr/boagri/instruction-2021-355,https://info.agriculture.gouv.fr/boagri/instruction-2021-355/telechargement,"Inspection des établissements fabriquant, mélangeant ou conditionnant des poudres de lait ou de produits laitiers infantiles - annexe complémentaire relative aux plans d'autocontrôle recherchant Cronobacter spp. dans l'environnement de production","L'instruction DGAL/SDSSA/2020-14 du 9/01/2020 avait initié la collecte de données relatives aux plans d'autocontrôle mis en œuvre dans les établissements fabriquant des poudres de lait infantiles pour rechercher la présence de Cronobacter spp. dans l'environnement de production.

La présente instruction complète cette instruction par une nouvelle annexe, faisant la synthèse des données collectées."
2021,23,DGAL/SDSSA/2021-391,https://info.agriculture.gouv.fr/boagri/instruction-2021-391,https://info.agriculture.gouv.fr/boagri/instruction-2021-391/telechargement,Dérogation à l'obligation de réfrigération des viandes en abattoir avant le transport à une température inférieure ou égale à 7°C à cœur.,"Cette instruction définit les modalités d'application du règlement (UE) 2017/1981 de la Commission du 31 octobre 2017, modifiant l'annexe III du règlement (CE) n°853/2004 du Parlement européen et du Conseil en ce qui concerne les conditions de température pendant le transport de viande. Elle précise les conditions d'attribution des autorisations pour expédier et transporter des carcasses n'ayant pas atteint une température à cœur de 7°C maximum.

Vous trouverez en grisé les modifications introduites par rapport à l'instruction technique DGAL/SDSSA/2019-483 du 28/06/2019."
2021,29,DGAL/SDSSA/2021-522,https://info.agriculture.gouv.fr/boagri/instruction-2021-522,https://info.agriculture.gouv.fr/boagri/instruction-2021-522/telechargement,Rapport d’audit de la DG SANTÉ de décembre 2019 relatif aux filières « VSM » et « lait et produits laitiers ».,Le rapport final d’audit de la DG SANTÉ relatif aux filières « VSM » et « lait et produits laitiers » a été publié. Cette note en résume les principales conclusions ; de nombreux points sont susceptibles de concerner toutes les filières.
2021,29,DGAL/SDSSA/2021-534,https://info.agriculture.gouv.fr/boagri/instruction-2021-534,https://info.agriculture.gouv.fr/boagri/instruction-2021-534/telechargement,Fin des mesures temporaires favorisant l'adaptation des entreprises du secteur alimentaire mettant sur le marché des denrées animales ou d'origine animale au contexte des restrictions imposées dans le cadre de la lutte contre l'épidémie de Covid-19,Cette instruction technique met fin aux adaptations temporaires mises en place lors de l'état d'urgence sanitaire Covid 19 pour les entreprises du secteur alimentaire.
2021,30,DGAL/SDSSA/2021-551,https://info.agriculture.gouv.fr/boagri/instruction-2021-551,https://info.agriculture.gouv.fr/boagri/instruction-2021-551/telechargement,Réglementation sanitaire applicable à la commercialisation des produits de la pêche et de l’aquaculture par les pêcheurs et les aquaculteurs,"La présente instruction explicite l'encadrement réglementaire au niveau sanitaire qui s'applique à la commercialisation et, le cas échéant, à la manipulation des produits de la pêche avant commercialisation, par les pêcheurs et les aquaculteurs."
2021,30,DGAL/SDSSA/2021-555,https://info.agriculture.gouv.fr/boagri/instruction-2021-555,https://info.agriculture.gouv.fr/boagri/instruction-2021-555/telechargement,Fiche d'accompagnement du gibier sauvage et examen initial.,"Cette note détaille les dispositions des sections III et III bis de l’annexe VII de l’arrêté ministériel du 18 décembre 2009 modifié et précise la conduite à tenir pour les services vétérinaires d’inspection si des non-conformités sont constatées relatives à la fiche d’accompagnement du gibier sauvage.

Vous trouverez en grisé les modifications introduites par rapport à l'instruction technique DGAL/SDSSA/2019-446 du 07/06/2019."
2021,35,DGAL/SDSSA/2021-634,https://info.agriculture.gouv.fr/boagri/instruction-2021-634,https://info.agriculture.gouv.fr/boagri/instruction-2021-634/telechargement,Inspection post mortem du gibier sauvage,La présente instruction technique rappelle les modalités d'organisation de l'inspection post mortem dans les établissements de traitement du gibier sauvage. Elle liste les principales lésions observées sur les carcasses de grand gibier sauvage à l’origine de décisions de saisies vétérinaires et précise la conduite à tenir par les services vétérinaires vétérinaires d'inspection.
2021,37,DGAL/SDSSA/2020-663,https://info.agriculture.gouv.fr/boagri/instruction-2020-663,https://info.agriculture.gouv.fr/boagri/instruction-2020-663/telechargement,Conduite à tenir dans les établissements d’abattage de volailles présentant des résultats non-conformes au regard du danger Salmonella spp,Résumé : La présente instruction a pour objet d’orienter les services en charge des contrôles des établissements d’abattage de volailles sur la conduite à tenir en cas de non-conformités récurrentes sur les résultats d’analyse salmonelles sur les produits ou dans l’environnement
2021,42,DGAL/SDSSA/2021-753,https://info.agriculture.gouv.fr/boagri/instruction-2021-753,https://info.agriculture.gouv.fr/boagri/instruction-2021-753/telechargement,Guide relatif à la rédaction du plan de maîtrise sanitaire d'un petit établissement de restauration collective,La présente instruction vise à diffuser un guide présentant les enjeux et les principaux points de vigilance qui apparaissent lors de la rédaction ou de la mise à jour du plan de maîtrise sanitaire d’un petit établissement de restauration collective.
2021,44,DGAL/SDSSA/2021-785,https://info.agriculture.gouv.fr/boagri/instruction-2021-785,https://info.agriculture.gouv.fr/boagri/instruction-2021-785/telechargement,Dossier type d’agrément sanitaire pour les ateliers laitiers fermiers et artisanaux,"Cette instruction présente un dossier type d’agrément sanitaire pour les ateliers laitiers fermiers et artisanaux. Ce dossier reprend les préconisations concernant les pièces à joindre au dossier de l’arrêté du 8 juin 2006 modifié en les adaptant aux particularités de la filière laitière fermière et artisanale.
Il fait également de larges références aux Guide Européen de Bonnes Pratiques d’Hygiène en production de fromages et produits laitiers artisanaux et fermiers (version du 20 décembre 2016 validée par la Commission Européenne).
Son utilisation permet de faciliter les démarches de demande d’agrément sanitaire par les exploitants de petits établissements de la filière, structures généralement accessibles également à des mesures de flexibilité."
2022,2,DGAL/SDSSA/2021-990,https://info.agriculture.gouv.fr/boagri/instruction-2021-990,https://info.agriculture.gouv.fr/boagri/instruction-2021-990/telechargement,Gestion du risque norovirus en lien avec la consommation de coquillages.,"Cette instruction technique détaille les actions à conduire en cas de suspicion de toxi-infection alimentaire collective (TIAC) impliquant la consommation de coquillages contaminés par des norovirus. 
Elle abroge la version de 2020 pour la compléter : prélèvements d’échantillons à visée de recherche, autorisation du travail d’élevage à terre pendant une fermeture de zone, précisions sur les opérations de retrait-rappel, ajout d’une fiche réflexe pour les DD(ETS)PP."
2022,2,DGAL/SDSSA/2022-4,https://info.agriculture.gouv.fr/boagri/instruction-2022-4,https://info.agriculture.gouv.fr/boagri/instruction-2022-4/telechargement,Mesures générales de gestion des non-conformités en contaminants chimiques dans les denrées alimentaires.,"Le champ d'application de la présente note porte sur les contaminants, tels que définis dans le règlement (CE) n°315/93, à l’exception des résidus de médicaments vétérinaires, des substances interdites et des résidus de traitement phytosanitaire dans les denrées végétales et d'origine végétale.

La présente note définit une méthodologie de gestion harmonisée des non-conformités en contaminants chimiques dans les denrées alimentaires sur l’ensemble du territoire national. Elle a pour objet,  notamment, de présenter de façon générale, les actions à conduire par les directions départementales (de l’emploi, du travail, des solidarités et) de la protection des populations (DD(ETS)PP) et par les directions régionales de l’alimentation, de l’agriculture et de la forêt (DRAAF) en cas de mise en évidence de dépassement des teneurs maximales réglementaires ou des seuils d'intervention en certains contaminants dans les denrées alimentaires d'origine animale et les productions végétales destinées à l’alimentation humaine."
2022,5,DGAL/SDSSA/2022-62,https://info.agriculture.gouv.fr/boagri/instruction-2022-62,https://info.agriculture.gouv.fr/boagri/instruction-2022-62/telechargement,Organisation des contrôles officiels relatifs à la protection animale en abattoir au moment de la mise à mort et des opération annexes.,"La présente instruction précise les modalités du contrôle officiel de la protection des
animaux à l’abattoir au moment de la mise à mort et des opérations annexes conformément au règlement (CE) n°1099/2009 et au règlement (UE) n°2017/625. Les modifications apportées par rapport à l'instruction technique DGAL/SDSSA/2019-763 du 13/11/2019 apparaissent en grisé."
2022,7,DGAL/SDSSA/2022-116,https://info.agriculture.gouv.fr/boagri/instruction-2022-116,https://info.agriculture.gouv.fr/boagri/instruction-2022-116/telechargement,Gestion des denrées alimentaires d'origine animale à la suite de la confirmation d’un cas d'influenza aviaire hautement pathogène.,"La présente instruction précise les mesures de gestion à mettre en place dans les établissements du secteur alimentaire à la suite de la confirmation d’un cas d’influenza aviaire hautement pathogène dans un établissement où sont détenus des oiseaux (commercial ou non commercial) ou dans la faune sauvage. Cette instruction détaille les circuits de distribution possibles des denrées alimentaires d'origine animale issues d'animaux provenant de zone réglementée et remplace la partie ""2.9 Gestion des denrées (viandes et œufs issus d'animaux originaires de la zone réglementée)"" et les annexes 8 et 9 de l'instruction technique DGAL/SDPAL/2021-148 du 25/02/2021."
2022,7,DGAL/SDSSA/2022-124,https://info.agriculture.gouv.fr/boagri/instruction-2022-124,https://info.agriculture.gouv.fr/boagri/instruction-2022-124/telechargement,Contrôle des engins de transport terrestre de denrées périssables sous température dirigée,"Cette modification porte essentiellement sur l’intégration de l’instruction DGAL/SDSSA/2019-577 relative au transport des produits de la pêche, que ce nouveau texte vient abroger. Elle précise et actualise également quelques points relatifs au transport frigorifique dans son ensemble."
2022,15,DGAL/SDSSA/2022-263,https://info.agriculture.gouv.fr/boagri/instruction-2022-263,https://info.agriculture.gouv.fr/boagri/instruction-2022-263/telechargement,Inspections ciblées portant sur les stations de lavage des abattoirs d'animaux de boucherie en contexte PPA,"Cette instruction technique demande aux services vétérinaires d'inspection de la région Provence-Alpes-Côte d'Azur de réaliser des inspections ciblées portant sur le fonctionnement des stations de lavage des abattoirs de suidés de leur département. Une fiche action spécifique, disponible sur le site intranet du ministère chargé de l'agriculture, détaille les modalités de sa réalisation."
2022,18,DGAL/SDSSA/2022-307,https://info.agriculture.gouv.fr/boagri/instruction-2022-307,https://info.agriculture.gouv.fr/boagri/instruction-2022-307/telechargement,Maîtrise du risque parasitaire dans les produits de la mer et d'eau douce,"La présente note a pour objet de présenter les dispositions réglementaires relatives à la maîtrise du risque parasitaire dans les produits de la mer et d'eau douce, la mise en oeuvre des obligations attendue de la part des professionnels de chaque maillon de la filière, ainsi que les modalités d'inspection lors des contrôles officiels. 
Elle apporte des informations relatives aux parasites qui peuvent être mis en évidence dans les produits pêchés ou mis sur le marché sur le territoire"
2022,19,DGAL/SDSSA/2022-349,https://info.agriculture.gouv.fr/boagri/instruction-2022-349,https://info.agriculture.gouv.fr/boagri/instruction-2022-349/telechargement,Procédure d'agrément des établissements au titre du règlement (CE) n° 853/2004.,Cette note remplace l'instruction DGAL/SDSSA/2019-728 du 22/10/2019 en y apportant des modifications et de nouvelles annexes.
2022,19,DGAL/SDSSA/2022-351,https://info.agriculture.gouv.fr/boagri/instruction-2022-351,https://info.agriculture.gouv.fr/boagri/instruction-2022-351/telechargement,"Production de DAOA combinées à des denrées végétales: catégorisation, règlementation et modalités d'enregistrement.","Les objectifs de cette instruction technique sont les suivants :
- préciser la frontière entre produits composés et les autres denrées  animales ou d'origine animale (DAOA) combinées à des denrées alimentaires végétales et donc la catégorisation de ces denrées ;
- rappeler les obligations réglementaires pour les établissements qui produisent chacune de ces catégories de produits, notamment concernant l'obligation ou non d'agrément au titre du règlement (CE) n°853/2004;
- clarifier et préciser les modalités d'enregistrement de ces établissements dans Resytal, en vue de la mise en œuvre d'une analyse de risque adaptée pour conduire les contrôles."
2022,21,DGAL/SDSSA/2022-393,https://info.agriculture.gouv.fr/boagri/instruction-2022-393,https://info.agriculture.gouv.fr/boagri/instruction-2022-393/telechargement,Gestion des denrées alimentaires d'origine animale à la suite de la confirmation d’un cas d'influenza aviaire hautement pathogène,"La présente instruction précise les mesures de gestion à mettre en place dans les établissements du secteur alimentaire à la suite de la confirmation d’un cas d’influenza aviaire hautement pathogène dans un établissement où sont détenus des oiseaux (commercial ou non commercial) ou dans la faune sauvage. Cette instruction détaille les circuits de distribution possibles des denrées alimentaires d'origine animale issues d'animaux provenant de zone réglementée. Elle remplace l'instruction technique DGAL/SDSSA/2022-116 du 07/02/2022 et abroge la partie ""II. Dérogation à l'interdiction de mouvement d’œufs destinés à la consommation humaine issus de volailles prêtes à pondre situées dans la zone réglementée"" de l'instruction technique DGAL/SDSBEA/2022-339 du 29/04/2022.
Les modifications introduites par rapport à l'instruction technique DGAL/SDSSA/2022-116 du 07/02/2022 apparaissent en grisé."
2022,24,DGAL/SDSSA/2022-430,https://info.agriculture.gouv.fr/boagri/instruction-2022-430,https://info.agriculture.gouv.fr/boagri/instruction-2022-430/telechargement,Activités de commerce de détail de produits d'origine animale et denrées alimentaires en contenant,"Cette instruction technique remplace l'instruction technique DGAL/SDSSA/2020-289 du 19 mai 2020. Le paragraphe 4.2 relatif à l’agrément sanitaire et à la dérogation à l’obligation d’agrément a été supprimé à la suite de la parution de l’instruction technique DGAL/SDSSA/2022-349 relative à la procédure d’agrément. Ainsi, les obligations des établissements qui fournissent des produits d’origine animale aux cuisines centrales agréées au titre du règlement (CE) n°853/2004 sont désormais précisées dans une seule et unique instruction. 

Cette nouvelle instruction est indépendante des évolutions qui feront suite au transfert de compétence dans le domaine de la sécurité sanitaire des aliments entre la DGCCRF et la DGAL."
2022,28,DGAL/SDSSA/2022-475,https://info.agriculture.gouv.fr/boagri/instruction-2022-475,https://info.agriculture.gouv.fr/boagri/instruction-2022-475/telechargement,"Gestion des impacts d’une pollution environnementale d’origine minière ou industrielle sur les productions agricoles animales ou végétales, les denrées et les aliments pour animaux.","La présente instruction expose les principes de gestion d’une pollution environnementale d’origine minière ou industrielle, ayant un impact sur des productions agricoles, qu’elles soient animales ou végétales, d’origine terrestre ou aquatique. La stratégie à adopter et les investigations et mesures qui en découleront s’inscrivent nécessairement dans un cadre interministériel, et la plupart du temps sur le long terme. La lecture de cette note ne peut être dissociée de la lecture de l’instruction technique DGAL/SDSSA/2022-4 relative aux mesures générales de gestion des non-conformités en contaminants chimiques dans les denrées alimentaires, à laquelle elle fait régulièrement référence."
2022,29,DGAL/SDSSA/2022-516,https://info.agriculture.gouv.fr/boagri/instruction-2022-516,https://info.agriculture.gouv.fr/boagri/instruction-2022-516/telechargement,"Appel à candidatures pour le recrutement de formateurs internes en région ou en département afin de dispenser en binôme avec un formateur ITAI (Instituts techniques agro-industriels), la formation ""durée de vie microbiologique"".","La présente instruction a pour objet de présenter les modalités de recrutement de formateurs internes, dans le cadre du renforcement du réseau de formateurs existants, concernant la ""durée de vie microbiologique"". 
Il est demandé aux agents intéressés de candidater, après validation de leur hiérarchie, auprès de la direction générale de l’alimentation au plus tard le 31 août 2022."
2022,36,DGAL/SDSSA/2022-650,https://info.agriculture.gouv.fr/boagri/instruction-2022-650,https://info.agriculture.gouv.fr/boagri/instruction-2022-650/telechargement,Abrogation de notes de service et instructions,"Dans le cadre d'une revue documentaire de textes infra-réglementaires rédigés par le bureau des établissements d’abattage et de découpe (BEAD), cette instruction informe les services déconcentrées de l'abrogation de notes de services et instructions techniques. Ce travail de révision des textes en vigueur a vocation à être poursuivi régulièrement."
2022,47,DGAL/SDSSA/2022-845,https://info.agriculture.gouv.fr/boagri/instruction-2022-845,https://info.agriculture.gouv.fr/boagri/instruction-2022-845/telechargement,Dispositif national de paiement du lait en fonction de sa composition et de sa qualité et gestion des paramètres sanitaires du lait,Cette note présente le dispositif relatif au paiement du lait en fonction de sa composition et de sa qualité hygiénique et sanitaire et les obligations des DD(ETS)PP relatives à la gestion des paramètres du lait cru. Elle tient compte des dispositions prévues dans les accords interprofessionnels en vigueur.
2022,48,DGAL/SDSSA/2022-849,https://info.agriculture.gouv.fr/boagri/instruction-2022-849,https://info.agriculture.gouv.fr/boagri/instruction-2022-849/telechargement,Arrêté étendant la compétence territoriale de certains agents chargés de contrôle de santé publique vétérinaire en abattoir,Arrêté étendant la compétence territoriale de certains agents chargés de contrôle de santé publique vétérinaire en abattoir
2022,52,DGAL/SDSSA/2022-933,https://info.agriculture.gouv.fr/boagri/instruction-2022-933,https://info.agriculture.gouv.fr/boagri/instruction-2022-933/telechargement,Gestion des denrées alimentaires d'origine animale en zone réglementée mise en place à la suite de la confirmation d’un cas d'influenza aviaire hautement pathogène.,"La présente instruction précise les mesures de gestion à mettre en place dans les établissements du secteur alimentaire à la suite de la confirmation d'un cas d'influenza aviaire hautement pathogène (IAHP) dans un établissement où sont détenus des oiseaux (commercial ou non commercial) ou dans la faune sauvage. Cette instruction détaille les circuits de distribution possibles des denrées alimentaires d'origine animale issues d'animaux provenant de zone réglementée.
Elle remplace l'instruction technique DGAL/SDSSA/2022-393 du 18/05/2022. Les modifications introduites par rapport à l'instruction technique DGAL/SDSSA/2022-393 du 18/05/2022 apparaissent en grisé.

Au regard de la refonte stratégique annoncée par instruction technique DGAL/SDSBEA/2022-851 du 21/11/2022, cette instruction technique est considérée comme une ""instruction technique procédure"" (ITP)."
2023,2,DGAL/SDSSA/2023-14,https://info.agriculture.gouv.fr/boagri/instruction-2023-14,https://info.agriculture.gouv.fr/boagri/instruction-2023-14/telechargement,"Modalités de notification à l’autorité administrative par les exploitants d’informations sanitaires concernant des denrées alimentaires, des aliments pour animaux ou l’environnement de production de ces produits au titre de l’article L.201-7 du Code rural et de la pêche maritime.",Cette instruction décrit les modalités d’application des alinéas 3 et 4 de l’article L201-7 du Code rural et de la pêche maritime.
2023,2,DGAL/SDSSA/2023-15,https://info.agriculture.gouv.fr/boagri/instruction-2023-15,https://info.agriculture.gouv.fr/boagri/instruction-2023-15/telechargement,Cyanobactéries en eau douce,Cette instruction abroge et remplace l'IT DGAL/SDSSA/2018-624 en tenant compte des nouvelles données publiées dans le dernier avis de l'ANSES concernant les cyanobactéries
2023,2,DGAL/SDSSA/2023-27,https://info.agriculture.gouv.fr/boagri/instruction-2023-27,https://info.agriculture.gouv.fr/boagri/instruction-2023-27/telechargement,Dispositions réglementaires au regard du danger Listeria monocytogenes applicables à la production et la mise sur le marché de denrées d’origine animale ou en contenant prêtes à être consommées,"La présente instruction précise les exigences réglementaires au regard du danger Listeria monocytogenes applicables à la production et la mise sur le marché des denrées d’origine animale ou en contenant qui sont prêtes à être consommées, à l’exception des produits appertisés (conserves) et des coquillages vivants. Cette instruction concerne donc les denrées élaborées à partir de denrées d’origine animale et de denrées végétales. Elle est également applicable au commerce de détail (restauration collective, restauration commerciale, distribution, etc.).
Cette instruction précise en annexe les points de vigilance particulière à porter lors des contrôles officiels des établissements produisant et mettant sur le marché ces denrées prêtes à consommer."
2023,8,DGAL/SDSSA/2023-117,https://info.agriculture.gouv.fr/boagri/instruction-2023-117,https://info.agriculture.gouv.fr/boagri/instruction-2023-117/telechargement,Jugement de conformité des lots de produits de la pêche et de coquillages vivants contaminés par des Vibrio suite à des contrôles officiels,"Il s'agit d'une mise à jour de l'instruction précédente, au regard : 
 - des laboratoires pouvant réaliser les analyses
 - des modalités de gestion des lots contaminés"
2023,9,DGAL/SDSSA/2023-145,https://info.agriculture.gouv.fr/boagri/instruction-2023-145,https://info.agriculture.gouv.fr/boagri/instruction-2023-145/telechargement,Modalités de réalisation du contrôle officiel concernant les animaux vivants en abattoir d’animaux de boucherie,"La présente note précise les missions des services vétérinaires relevant du contrôle officiel des animaux en secteur vif dans les abattoirs d’animaux de boucherie. Dans le cadre de ce contrôle, elle clarifie les responsabilités de l’exploitant d’abattoir et celles relevant des services vétérinaires, et décrit les modalités d’organisation des contrôles ante mortem ainsi que les décisions relevant des services vétérinaires concernant les animaux vivants et les viandes qui en sont issues."
2023,9,DGAL/SDSSA/2023-146,https://info.agriculture.gouv.fr/boagri/instruction-2023-146,https://info.agriculture.gouv.fr/boagri/instruction-2023-146/telechargement,Surveillance à mener dans les élevages de ruminants concernés par les zones exposées de Savoie et  Haute-Savoie suite à la présence de brucellose dans la population de bouquetins,"Cette note précise les mesures de surveillance à mettre en place pour les troupeaux de ruminants présents ou transhumants sur les zones exposés, en Savoie et en Haute-Savoie suite à la présence de brucellose dans la population de bouquetins ; mesures au retour d’estive et protocoles dérogatoires ou spécifiques pour les troupeaux laitiers."
2023,16,DGAL/SDSSA/2023-256,https://info.agriculture.gouv.fr/boagri/instruction-2023-256,https://info.agriculture.gouv.fr/boagri/instruction-2023-256/telechargement,Gestion des denrées alimentaires d'origine animale en zone réglementée suite à la confirmation d’un cas d'influenza aviaire hautement pathogène.,"La présente instruction précise les mesures de gestion à mettre en place dans les établissements du secteur alimentaire à la suite de la confirmation d'un cas d'influenza aviaire hautement pathogène (IAHP) dans un établissement où sont détenus des oiseaux (commercial ou non commercial) ou dans la faune sauvage. Cette instruction détaille les circuits de distribution possibles des denrées alimentaires d'origine animale issues d'animaux provenant de zone réglementée.
Elle remplace l'instruction technique DGAL/SDSSA/2022-933 du 19/12/2022. Les modifications introduites par rapport à l'instruction technique DGAL/SDSSA/2022-933 du 19/12/2022 apparaissent en grisé.

Au regard de la refonte stratégique annoncée par instruction technique DGAL/SDSBEA/2022-851 du 21/11/2022, cette instruction technique est considérée comme une ""instruction technique procédure"" (ITP)."
2023,21,DGAL/SDSSA/2023-334,https://info.agriculture.gouv.fr/boagri/instruction-2023-334,https://info.agriculture.gouv.fr/boagri/instruction-2023-334/telechargement,Inspection post mortem en abattoir d’animaux de boucherie,Cette note rappelle les dispositions règlementaires relatives à l’inspection post mortem en abattoir d’animaux de boucherie et présente les outils d’harmonisation mis à disposition des services sur l'intranet. Le référentiel des motifs de saisie est également repris en annexe.
2023,26,DGAL/SDSSA/2023-409,https://info.agriculture.gouv.fr/boagri/instruction-2023-409,https://info.agriculture.gouv.fr/boagri/instruction-2023-409/telechargement,Méthode de détection de Listeria monocytogenes à bas bruit,"Cette instruction permet de reconnaître une nouvelle méthode de détection de Listeria monocytogenes (et de dénombrement le cas échéant) pour les autocontrôles réalisés par les opérateurs, conformément à l'article 5 paragraphe 5 du règlement (CE) n°2073/2005.
Cette reconnaissance s'applique aux poissons fumés."
2023,28,DGAL/SDSSA/2023-443,https://info.agriculture.gouv.fr/boagri/instruction-2023-443,https://info.agriculture.gouv.fr/boagri/instruction-2023-443/telechargement,"Offre de formation en matière de sécurité sanitaire des aliments : inspection des procédures fondées sur les principes HACCP, prise en compte des risques chimiques, vérification des dossiers de détermination et validation de la durée de vie microbiologique des aliments.","La présente instruction présente l’offre de formation en matière de sécurité sanitaire des aliments en ce qui concerne inspection des procédures fondées sur les principes HACCP, la prise en compte des risques chimiques, ainsi que la vérification des dossiers de détermination et de validation de la durée de vie microbiologique des aliments.
En 2023, un nouveau module d'approfondissement relatif à la conduite de l'inspection des procédures fondées sur les principes HACCP dans le cadre du contrôle officiel du plan de maîtrise sanitaire est mis en place.
Les SRAL organisent au moins annuellement un recensement des potentiels candidats intéressés auprès des structures concernées."
2023,28,DGAL/SDSSA/2023-448,https://info.agriculture.gouv.fr/boagri/instruction-2023-448,https://info.agriculture.gouv.fr/boagri/instruction-2023-448/telechargement,Mise en œuvre des plans de sécurisation des filières bovines au regard du risque chlordécone,"La présente instruction présente les différents leviers mobilisables dans le cadre de la mise en œuvre des plans de sécurisation des filières bovines au regard du risque chlordécone. L’accompagnement des éleveurs dans une démarche vertueuse de gestion du risque chlordécone, afin de mettre en place des plans de sécurisation ainsi que leur suivi, sont engagés avec les organismes à vocation sanitaire de Martinique (GDSM) et de Guadeloupe."
2023,36,DGAL/SDSSA/2023-562,https://info.agriculture.gouv.fr/boagri/instruction-2023-562,https://info.agriculture.gouv.fr/boagri/instruction-2023-562/telechargement,Réglementation et contrôles officiels des échanges intracommunautaires de produits carnés de porc ou de sanglier dans un contexte de peste porcine africaine.,Cette instruction rappelle les dispositions réglementaires relatives aux échanges intracommunautaires de produits carnés issus de porcs ou de sangliers provenant de zones soumises à des restrictions vis-à-vis de la peste porcine africaine en vue d'assurer les contrôles officiels et de prévenir tout risque d'introduction de la maladie sur le territoire national.
2023,45,DGAL/SDSSA/2023-701,https://info.agriculture.gouv.fr/boagri/instruction-2023-701,https://info.agriculture.gouv.fr/boagri/instruction-2023-701/telechargement,Traçabilité des coquillages vivants,"Cette instruction décline les réglementations européenne et française relatives à la traçabilité des coquillages vivants, de leur production jusqu'à leur mise sur le marché. Elle précise également les suites à donner aux contrôles réalisés en établissement.
Elle est concomitante de la réécriture de l'arrêté ministériel correspondant."
2023,49,DGAL/SDSSA/2023-756,https://info.agriculture.gouv.fr/boagri/instruction-2023-756,https://info.agriculture.gouv.fr/boagri/instruction-2023-756/telechargement,Activités de commerce de détail de produits d'origine animale et denrées alimentaires en contenant.,"Cette instruction technique remplace l'instruction technique DGAL/SDSSA/2022-430 du 8 juin 2022. 
Ont été supprimés : 
-- le paragraphe 5.4 Éléments d'orientation pour l'instruction de dossiers d'agrément des cuisines centrales ;
-- les annexes 2, 4, 5 et 6 relatives à l’Annexe « Z – cuisines centrales et traiteurs », aux items incontournables en remise directe, aux lignes directrices des items et à la liste de textes périmés et abrogés en 2020.
Ont été modifiés :
-- le paragraphe 5.1.1 Suivi des établissements dont la gestion est confiée à un prestataire ;
-- le paragraphe 5.6 Méthodologie d'inspection
-- le paragraphe 6.1.2.1 Vente à des commerces de détail

en raison de la mise en cohérence à la suite :
        -- de la parution de l’instruction technique DGAL/SDSSA/2022-349 relative à la procédure d’agrément ;
        -- et de la mise à jour des vade-mecum en raison du contexte de la délégation des contrôles officiels des établissements de remise directe."
2023,50,DGAL/SDSSA/2023-778,https://info.agriculture.gouv.fr/boagri/instruction-2023-778,https://info.agriculture.gouv.fr/boagri/instruction-2023-778/telechargement,Mise à la disposition des services de prestations d'assistance – conseil en ergonomie dans des projets de conception/rénovation de postes d'inspection vétérinaire en abattoir de boucherie et atelier de traitement du gibier sauvage,"Les services déconcentrés peuvent bénéficier de prestations d'assistance – conseil en ergonomie dans des projets de conception/rénovation de postes d'inspection vétérinaire en abattoir d'animaux de boucherie et atelier de traitement du gibier sauvage. La présente note décrit les objectifs de ces prestations, les conditions de leur réalisation ainsi que les modalités de l'appel à prestations en ergonomie."
